pair,row_value,column_value,count,row_total,column_total,total
profession_category__works_in_industry_en,public_service,property,3,167,100,5000
profession_category__works_in_industry_en,public_service,railways,4,167,100,5000
profession_category__works_in_industry_en,public_service,recreation,3,167,100,5000
profession_category__works_in_industry_en,public_service,research,4,167,100,5000
profession_category__works_in_industry_en,public_service,retail,3,167,100,5000
profession_category__works_in_industry_en,public_service,security,3,167,100,5000
profession_category__works_in_industry_en,public_service,software,3,167,100,5000
profession_category__works_in_industry_en,public_service,space,3,167,100,5000
profession_category__works_in_industry_en,public_service,textiles,3,167,100,5000
profession_category__works_in_industry_en,public_service,timber,3,167,100,5000
profession_category__works_in_industry_en,public_service,tourism,4,167,100,5000
profession_category__works_in_industry_en,public_service,trade,3,167,100,5000
profession_category__works_in_industry_en,public_service,waste,3,167,100,5000
profession_category__works_in_industry_en,public_service,welfare,3,167,100,5000
profession_category__works_in_industry_en,research,academia,2,94,100,5000
profession_category__works_in_industry_en,research,accounting,2,94,100,5000
profession_category__works_in_industry_en,research,advertising,2,94,100,5000
profession_category__works_in_industry_en,research,airlines,2,94,100,5000
profession_category__works_in_industry_en,research,architecture,1,94,100,5000
profession_category__works_in_industry_en,research,arts,2,94,100,5000
profession_category__works_in_industry_en,research,automotive,3,94,100,5000
profession_category__works_in_industry_en,research,banking,2,94,100,5000
profession_category__works_in_industry_en,research,biotech,3,94,100,5000
profession_category__works_in_industry_en,research,books,2,94,100,5000
profession_category__works_in_industry_en,research,catering,2,94,100,5000
profession_category__works_in_industry_en,research,chemicals,2,94,100,5000
profession_category__works_in_industry_en,research,communications,2,94,100,5000
profession_category__works_in_industry_en,research,construction,2,94,100,5000
profession_category__works_in_industry_en,research,consulting,2,94,100,5000
profession_category__works_in_industry_en,research,electrical,2,94,100,5000
profession_category__works_in_industry_en,research,energy,2,94,100,5000
profession_category__works_in_industry_en,research,engineering,2,94,100,5000
profession_category__works_in_industry_en,research,entertainment,2,94,100,5000
profession_category__works_in_industry_en,research,extraction,1,94,100,5000
profession_category__works_in_industry_en,research,fabrication,2,94,100,5000
profession_category__works_in_industry_en,research,farming,1,94,100,5000
profession_category__works_in_industry_en,research,fashion,2,94,100,5000
profession_category__works_in_industry_en,research,gaming,2,94,100,5000
profession_category__works_in_industry_en,research,government,2,94,100,5000
profession_category__works_in_industry_en,research,groceries,2,94,100,5000
profession_category__works_in_industry_en,research,healthcare,2,94,100,5000
profession_category__works_in_industry_en,research,hotels,2,94,100,5000
profession_category__works_in_industry_en,research,infrastructure,1,94,100,5000
profession_category__works_in_industry_en,research,insurance,2,94,100,5000
profession_category__works_in_industry_en,research,investment,2,94,100,5000
profession_category__works_in_industry_en,research,law,1,94,100,5000
profession_category__works_in_industry_en,research,logistics,1,94,100,5000
profession_category__works_in_industry_en,research,maritime,2,94,100,5000
profession_category__works_in_industry_en,research,media,2,94,100,5000
profession_category__works_in_industry_en,research,pharmaceuticals,2,94,100,5000
profession_category__works_in_industry_en,research,property,2,94,100,5000
profession_category__works_in_industry_en,research,railways,2,94,100,5000
profession_category__works_in_industry_en,research,recreation,2,94,100,5000
profession_category__works_in_industry_en,research,research,2,94,100,5000
profession_category__works_in_industry_en,research,retail,2,94,100,5000
profession_category__works_in_industry_en,research,security,1,94,100,5000
profession_category__works_in_industry_en,research,software,2,94,100,5000
profession_category__works_in_industry_en,research,space,2,94,100,5000
profession_category__works_in_industry_en,research,textiles,2,94,100,5000
profession_category__works_in_industry_en,research,timber,2,94,100,5000
profession_category__works_in_industry_en,research,tourism,2,94,100,5000
profession_category__works_in_industry_en,research,trade,2,94,100,5000
profession_category__works_in_industry_en,research,waste,1,94,100,5000
profession_category__works_in_industry_en,research,welfare,2,94,100,5000
profession_category__works_in_industry_en,retail,academia,0,36,100,5000
profession_category__works_in_industry_en,retail,accounting,1,36,100,5000
profession_category__works_in_industry_en,retail,advertising,1,36,100,5000
profession_category__works_in_industry_en,retail,airlines,1,36,100,5000
profession_category__works_in_industry_en,retail,architecture,1,36,100,5000
profession_category__works_in_industry_en,retail,arts,1,36,100,5000
profession_category__works_in_industry_en,retail,automotive,0,36,100,5000
profession_category__works_in_industry_en,retail,banking,1,36,100,5000
profession_category__works_in_industry_en,retail,biotech,1,36,100,5000
profession_category__works_in_industry_en,retail,books,0,36,100,5000
profession_category__works_in_industry_en,retail,catering,1,36,100,5000
profession_category__works_in_industry_en,retail,chemicals,1,36,100,5000
profession_category__works_in_industry_en,retail,communications,1,36,100,5000
profession_category__works_in_industry_en,retail,construction,1,36,100,5000
profession_category__works_in_industry_en,retail,consulting,1,36,100,5000
profession_category__works_in_industry_en,retail,electrical,1,36,100,5000
profession_category__works_in_industry_en,retail,energy,0,36,100,5000
profession_category__works_in_industry_en,retail,engineering,1,36,100,5000
profession_category__works_in_industry_en,retail,entertainment,0,36,100,5000
profession_category__works_in_industry_en,retail,extraction,0,36,100,5000
profession_category__works_in_industry_en,retail,fabrication,1,36,100,5000
profession_category__works_in_industry_en,retail,farming,1,36,100,5000
profession_category__works_in_industry_en,retail,fashion,0,36,100,5000
profession_category__works_in_industry_en,retail,gaming,1,36,100,5000
profession_category__works_in_industry_en,retail,government,1,36,100,5000
profession_category__works_in_industry_en,retail,groceries,1,36,100,5000
profession_category__works_in_industry_en,retail,healthcare,1,36,100,5000
profession_category__works_in_industry_en,retail,hotels,1,36,100,5000
profession_category__works_in_industry_en,retail,infrastructure,0,36,100,5000
profession_category__works_in_industry_en,retail,insurance,1,36,100,5000
profession_category__works_in_industry_en,retail,investment,1,36,100,5000
profession_category__works_in_industry_en,retail,law,1,36,100,5000
profession_category__works_in_industry_en,retail,logistics,1,36,100,5000
profession_category__works_in_industry_en,retail,maritime,0,36,100,5000
profession_category__works_in_industry_en,retail,media,1,36,100,5000
profession_category__works_in_industry_en,retail,pharmaceuticals,1,36,100,5000
profession_category__works_in_industry_en,retail,property,1,36,100,5000
profession_category__works_in_industry_en,retail,railways,1,36,100,5000
profession_category__works_in_industry_en,retail,recreation,1,36,100,5000
profession_category__works_in_industry_en,retail,research,0,36,100,5000
profession_category__works_in_industry_en,retail,retail,0,36,100,5000
profession_category__works_in_industry_en,retail,security,0,36,100,5000
profession_category__works_in_industry_en,retail,software,1,36,100,5000
profession_category__works_in_industry_en,retail,space,1,36,100,5000
profession_category__works_in_industry_en,retail,textiles,1,36,100,5000
profession_category__works_in_industry_en,retail,timber,0,36,100,5000
profession_category__works_in_industry_en,retail,tourism,1,36,100,5000
profession_category__works_in_industry_en,retail,trade,1,36,100,5000
profession_category__works_in_industry_en,retail,waste,0,36,100,5000
profession_category__works_in_industry_en,retail,welfare,1,36,100,5000
profession_category__works_in_industry_en,sports,academia,8,385,100,5000
profession_category__works_in_industry_en,sports,accounting,8,385,100,5000
profession_category__works_in_industry_en,sports,advertising,7,385,100,5000
profession_category__works_in_industry_en,sports,airlines,8,385,100,5000
profession_category__works_in_industry_en,sports,architecture,8,385,100,5000
profession_category__works_in_industry_en,sports,arts,7,385,100,5000
profession_category__works_in_industry_en,sports,automotive,8,385,100,5000
profession_category__works_in_industry_en,sports,banking,8,385,100,5000
profession_category__works_in_industry_en,sports,biotech,8,385,100,5000
profession_category__works_in_industry_en,sports,books,9,385,100,5000
profession_category__works_in_industry_en,sports,catering,8,385,100,5000
profession_category__works_in_industry_en,sports,chemicals,8,385,100,5000
profession_category__works_in_industry_en,sports,communications,8,385,100,5000
profession_category__works_in_industry_en,sports,construction,7,385,100,5000
profession_category__works_in_industry_en,sports,consulting,7,385,100,5000
profession_category__works_in_industry_en,sports,electrical,8,385,100,5000
profession_category__works_in_industry_en,sports,energy,8,385,100,5000
profession_category__works_in_industry_en,sports,engineering,8,385,100,5000
profession_category__works_in_industry_en,sports,entertainment,8,385,100,5000
profession_category__works_in_industry_en,sports,extraction,7,385,100,5000
profession_category__works_in_industry_en,sports,fabrication,7,385,100,5000
profession_category__works_in_industry_en,sports,farming,8,385,100,5000
